Kode Mata Kuliah,Nama Mata Kuliah,Kelas,Sifat Mata Kuliah,Jumlah SKS,Kode Nilai,Nilai Angka,NIM,IP,Semester,Komponen Penilaian,Nilai
SCE61111,Fisika 3,SCE61111/TK/Kuliah/B,W,2,C,50.9,2211513010,2.19,Ganjil 2023,Kehadiran,95.0
SCE61104,Kimia 1,SCE61104/TK/Kuliah/B,W,2,C+,58.81,2211513010,2.19,Ganjil 2023,UTS,58.75
SCE61104,Kimia 1,SCE61104/TK/Kuliah/B,W,2,C+,58.81,2211513010,2.19,Ganjil 2023,UAS,58.89
SCE61103,Matematika 1,SSCE61103/TK/Kuliah/B	,W,3,A,81.38,2211513010,2.19,Ganjil 2023,UTS,90.0
SCE61103,Matematika 1,SSCE61103/TK/Kuliah/B	,W,3,A,81.38,2211513010,2.19,Ganjil 2023,UAS,74.0
SCE61103,Matematika 1,SSCE61103/TK/Kuliah/B	,W,3,A,81.38,2211513010,2.19,Ganjil 2023,TUGAS-PR,80.0
SCE61103,Matematika 1,SSCE61103/TK/Kuliah/B	,W,3,A,81.38,2211513010,2.19,Ganjil 2023,KUIS,79.9
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/B,W,2,B-,61.89,2211513010,2.19,Ganjil 2023,TUGAS-PR,74.47
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/B,W,2,B-,61.89,2211513010,2.19,Ganjil 2023,UTS,50.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/B,W,2,B-,61.89,2211513010,2.19,Ganjil 2023,KUIS,70.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/B,W,2,B-,61.89,2211513010,2.19,Ganjil 2023,UAS,60.0
CCE61109,Praktikum Logika Digital,CCE61109/TK/Prakt04,W,1,B-,62.0,2211513010,2.19,Ganjil 2023,Praktikum,62.01
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,Kehadiran,100.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,KUIS,32.86
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,TUGAS-PR,89.71
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,Sikap,90.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,UAS,37.5
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,B-,62.57,2211513010,2.19,Ganjil 2023,Praktikum,67.36
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.84,2211513010,2.19,Ganjil 2023,UAS,58.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.84,2211513010,2.19,Ganjil 2023,TUGAS-PR,77.93
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.84,2211513010,2.19,Ganjil 2023,UTS,46.2
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.84,2211513010,2.19,Ganjil 2023,KUIS,55.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,71.1,2211513010,2.87,Genap 2023,UTS,64.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,71.1,2211513010,2.87,Genap 2023,TUGAS-PR,88.67
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,71.1,2211513010,2.87,Genap 2023,KUIS,79.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,71.1,2211513010,2.87,Genap 2023,Presentasi,69.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,71.1,2211513010,2.87,Genap 2023,UAS,50.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,69.05,2211513010,2.87,Genap 2023,TUGAS-PR,79.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,69.05,2211513010,2.87,Genap 2023,UTS,65.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,69.05,2211513010,2.87,Genap 2023,UAS,55.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,69.05,2211513010,2.87,Genap 2023,KUIS,80.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,C+,43.0,2211513010,2.87,Genap 2023,TUGAS-PR,51.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,C+,43.0,2211513010,2.87,Genap 2023,UAS,0.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,C+,43.0,2211513010,2.87,Genap 2023,KUIS,74.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,C+,43.0,2211513010,2.87,Genap 2023,UTS,60.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,B-,64.15,2211513010,2.87,Genap 2023,UAS,75.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,B-,64.15,2211513010,2.87,Genap 2023,TUGAS-PR,49.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,B-,64.15,2211513010,2.87,Genap 2023,Praktikum,70.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,TUGAS-PR,52.92
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,KUIS,11.5
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,Praktikum,59.33
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,Sikap,46.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,Kehadiran,85.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/C,W,1,C,53.26,2211513010,2.87,Genap 2023,UAS,53.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,C+,55.5,2211513010,2.87,Genap 2023,KUIS,60.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,C+,55.5,2211513010,2.87,Genap 2023,UTS,48.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,C+,55.5,2211513010,2.87,Genap 2023,TUGAS-PR,90.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,C+,55.5,2211513010,2.87,Genap 2023,UAS,37.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.0,2211513010,2.87,Genap 2023,Kehadiran,79.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.0,2211513010,2.87,Genap 2023,TUGAS-PR,65.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.0,2211513010,2.87,Genap 2023,UTS,46.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.0,2211513010,2.87,Genap 2023,Presentasi,75.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.0,2211513010,2.87,Genap 2023,UAS,65.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,69.3,2211513010,2.87,Genap 2023,TUGAS-PR,75.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,69.3,2211513010,2.87,Genap 2023,UTS,36.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,69.3,2211513010,2.87,Genap 2023,KUIS,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,69.3,2211513010,2.87,Genap 2023,Presentasi,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,69.3,2211513010,2.87,Genap 2023,Tugas Besar,90.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,B,69.1,2211513010,2.87,Genap 2023,Kehadiran,76.19
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,B,69.1,2211513010,2.87,Genap 2023,TUGAS-PR,86.83
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,B,69.1,2211513010,2.87,Genap 2023,UTS,50.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,B,69.1,2211513010,2.87,Genap 2023,UAS,57.0
CCE62136,English For Communication,CCE62136/TK/Kuliah/B,W,3,B,68.95,2211513010,3.29,Ganjil 2024,Presentasi,80.0
CCE62136,English For Communication,CCE62136/TK/Kuliah/B,W,3,B,68.95,2211513010,3.29,Ganjil 2024,TUGAS-PR,60.0
CCE62136,English For Communication,CCE62136/TK/Kuliah/B,W,3,B,68.95,2211513010,3.29,Ganjil 2024,UTS,75.0
CCE62136,English For Communication,CCE62136/TK/Kuliah/B,W,3,B,68.95,2211513010,3.29,Ganjil 2024,UAS,62.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,Kehadiran,80.36
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,KUIS,91.8
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,UAS,93.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,TUGAS-PR,56.67
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,Tugas Besar,80.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A-,79.73,2211513010,3.29,Ganjil 2024,UTS,78.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,B+,70.0,2211513010,3.29,Ganjil 2024,UTS,70.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,B+,70.0,2211513010,3.29,Ganjil 2024,TUGAS-PR,70.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,B+,70.0,2211513010,3.29,Ganjil 2024,UAS,70.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B-,61.75,2211513010,3.29,Ganjil 2024,UTS,50.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B-,61.75,2211513010,3.29,Ganjil 2024,UAS,50.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B-,61.75,2211513010,3.29,Ganjil 2024,TUGAS-PR,67.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B-,61.75,2211513010,3.29,Ganjil 2024,KUIS,80.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt/A,W,1,A-,77.65,2211513010,3.29,Ganjil 2024,Kehadiran,75.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt/A,W,1,A-,77.65,2211513010,3.29,Ganjil 2024,TUGAS-PR,57.7
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt/A,W,1,A-,77.65,2211513010,3.29,Ganjil 2024,UTS,85.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt/A,W,1,A-,77.65,2211513010,3.29,Ganjil 2024,Tugas Besar,80.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt/A,W,1,A-,77.65,2211513010,3.29,Ganjil 2024,UAS,83.0
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/D,W,1,C,53.07,2211513010,3.29,Ganjil 2024,TUGAS-PR,58.0
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/D,W,1,C,53.07,2211513010,3.29,Ganjil 2024,KUIS,15.29
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/D,W,1,C,53.07,2211513010,3.29,Ganjil 2024,Praktikum,59.93
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/D,W,1,C,53.07,2211513010,3.29,Ganjil 2024,Sikap,85.63
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/D,W,1,C,53.07,2211513010,3.29,Ganjil 2024,UAS,48.0
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,A-,77.85,2211513010,3.29,Ganjil 2024,Kehadiran,78.57
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,A-,77.85,2211513010,3.29,Ganjil 2024,TUGAS-PR,70.94
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,A-,77.85,2211513010,3.29,Ganjil 2024,UTS,77.86
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,A-,77.85,2211513010,3.29,Ganjil 2024,Presentasi,82.68
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,A-,77.85,2211513010,3.29,Ganjil 2024,UAS,77.5
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B,69.0,2211513010,3.29,Ganjil 2024,TUGAS-PR,80.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B,69.0,2211513010,3.29,Ganjil 2024,UTS,44.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B,69.0,2211513010,3.29,Ganjil 2024,KUIS,82.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B,69.0,2211513010,3.29,Ganjil 2024,UAS,78.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.14,2211513010,3.29,Ganjil 2024,UTS,66.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.14,2211513010,3.29,Ganjil 2024,KUIS,70.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.14,2211513010,3.29,Ganjil 2024,TUGAS-PR,70.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.14,2211513010,3.29,Ganjil 2024,UAS,74.42
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C,50.9,2211513011,2.8,Ganjil 2022,TUGAS-PR,75.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C,50.9,2211513011,2.8,Ganjil 2022,KUIS,91.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C,50.9,2211513011,2.8,Ganjil 2022,UTS,24.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C,50.9,2211513011,2.8,Ganjil 2022,UAS,35.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,B+,72.5,2211513011,2.8,Ganjil 2022,UTS,70.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,B+,72.5,2211513011,2.8,Ganjil 2022,UAS,70.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,B+,72.5,2211513011,2.8,Ganjil 2022,TUGAS-PR,80.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,B+,72.5,2211513011,2.8,Ganjil 2022,Sikap,55.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,B+,72.5,2211513011,2.8,Ganjil 2022,Kehadiran,100.0
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,C+,57.92,2211513011,2.8,Ganjil 2022,UTS,71.9
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,C+,57.92,2211513011,2.8,Ganjil 2022,UAS,43.94
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C,50.7,2211513011,2.8,Ganjil 2022,UTS,49.0
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C,50.7,2211513011,2.8,Ganjil 2022,UAS,52.4
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,78.12,2211513011,2.8,Ganjil 2022,TUGAS-PR,95.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,78.12,2211513011,2.8,Ganjil 2022,Kehadiran,100.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,78.12,2211513011,2.8,Ganjil 2022,Presentasi,85.29
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,78.12,2211513011,2.8,Ganjil 2022,UTS,68.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,78.12,2211513011,2.8,Ganjil 2022,UAS,78.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,C+,58.75,2211513011,2.8,Ganjil 2022,UTS,45.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,C+,58.75,2211513011,2.8,Ganjil 2022,TUGAS-PR,85.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,C+,58.75,2211513011,2.8,Ganjil 2022,UAS,50.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,C,51.8,2211513011,1.45,Genap 2022,TUGAS-PR,82.5
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,C,51.8,2211513011,1.45,Genap 2022,Kehadiran,100.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,C,51.8,2211513011,1.45,Genap 2022,UTS,20.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,C,51.8,2211513011,1.45,Genap 2022,UAS,31.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,D,45.18,2211513011,1.45,Genap 2022,UAS,30.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,D,45.18,2211513011,1.45,Genap 2022,UTS,28.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,D,45.18,2211513011,1.45,Genap 2022,TUGAS-PR,67.5
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,D,45.18,2211513011,1.45,Genap 2022,Kehadiran,71.43
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,D,45.1,2211513011,1.45,Genap 2022,TUGAS-PR,77.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,D,45.1,2211513011,1.45,Genap 2022,KUIS,43.5
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,D,45.1,2211513011,1.45,Genap 2022,UTS,36.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,D,45.1,2211513011,1.45,Genap 2022,UAS,34.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,D,47.0,2211513011,1.45,Genap 2022,UTS,50.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,D,47.0,2211513011,1.45,Genap 2022,TUGAS-PR,75.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,D,47.0,2211513011,1.45,Genap 2022,UAS,30.0
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/E,W,1,B,65.57,2211513011,1.45,Genap 2022,KUIS,48.57
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/E,W,1,B,65.57,2211513011,1.45,Genap 2022,Praktikum,39.29
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/E,W,1,B,65.57,2211513011,1.45,Genap 2022,TUGAS-PR,90.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,E,43.2,2211513011,1.45,Genap 2022,UAS,40.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,E,43.2,2211513011,1.45,Genap 2022,UTS,23.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,E,43.2,2211513011,1.45,Genap 2022,TUGAS-PR,90.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,B+,73.1,2211513011,2.32,Ganjil 2023,UAS,75.36
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,B+,73.1,2211513011,2.32,Ganjil 2023,UTS,84.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,B+,73.1,2211513011,2.32,Ganjil 2023,TUGAS-PR,84.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,B+,73.1,2211513011,2.32,Ganjil 2023,Presentasi,42.5
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,E,34.1,2211513011,2.32,Ganjil 2023,UTS,22.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,E,34.1,2211513011,2.32,Ganjil 2023,TUGAS-PR,60.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,E,34.1,2211513011,2.32,Ganjil 2023,KUIS,58.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,E,34.1,2211513011,2.32,Ganjil 2023,UAS,13.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt04,W,1,A-,76.42,2211513011,2.32,Ganjil 2023,UTS,68.75
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt04,W,1,A-,76.42,2211513011,2.32,Ganjil 2023,UAS,84.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt04,W,1,A-,76.42,2211513011,2.32,Ganjil 2023,TUGAS-PR,69.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt04,W,1,A-,76.42,2211513011,2.32,Ganjil 2023,Praktikum,84.0
CCE61109,Praktikum Logika Digital,CCE61109 /TK/Prakt01,W,1,B-,60.4,2211513011,2.32,Ganjil 2023,Praktikum,60.4
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,Kehadiran,100.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,KUIS,22.71
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,TUGAS-PR,72.14
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,Sikap,90.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,UAS,37.5
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt04,W,1,C+,57.37,2211513011,2.32,Ganjil 2023,Praktikum,61.29
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,52.11,2211513011,2.32,Ganjil 2023,UAS,58.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,52.11,2211513011,2.32,Ganjil 2023,TUGAS-PR,53.1
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,52.11,2211513011,2.32,Ganjil 2023,UTS,37.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,52.11,2211513011,2.32,Ganjil 2023,KUIS,65.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,2,E,7.6,2211513011,2.04,Genap 2023,UAS,0.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,2,E,7.6,2211513011,2.04,Genap 2023,UTS,0.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,2,E,7.6,2211513011,2.04,Genap 2023,TUGAS-PR,38.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,2,E,7.6,2211513011,2.04,Genap 2023,KUIS,0.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,2,E,7.6,2211513011,2.04,Genap 2023,Kehadiran,0.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,C+,58.5,2211513011,2.04,Genap 2023,UTS,38.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,C+,58.5,2211513011,2.04,Genap 2023,TUGAS-PR,88.67
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,C+,58.5,2211513011,2.04,Genap 2023,KUIS,43.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,C+,58.5,2211513011,2.04,Genap 2023,Presentasi,68.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,C+,58.5,2211513011,2.04,Genap 2023,UAS,32.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,50.68,2211513011,2.04,Genap 2023,TUGAS-PR,87.67
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,50.68,2211513011,2.04,Genap 2023,KUIS,60.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,50.68,2211513011,2.04,Genap 2023,UTS,48.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,50.68,2211513011,2.04,Genap 2023,UAS,22.5
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B-,61.38,2211513011,2.04,Genap 2023,UTS,62.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B-,61.38,2211513011,2.04,Genap 2023,UAS,50.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B-,61.38,2211513011,2.04,Genap 2023,TUGAS-PR,68.4
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B-,61.38,2211513011,2.04,Genap 2023,Kehadiran,85.0
SCE62117,Praktikum Fisika 2,SCE62117/TK/Prakt/A,W,1,E,0.0,2211513011,2.04,Genap 2023,Praktikum,0.0
SCE62117,Praktikum Fisika 2,SCE62117/TK/Prakt/A,W,1,E,0.0,2211513011,2.04,Genap 2023,UAS,0.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,B+,73.71,2211513011,2.04,Genap 2023,UAS,75.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,B+,73.71,2211513011,2.04,Genap 2023,TUGAS-PR,75.33
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,B+,73.71,2211513011,2.04,Genap 2023,Praktikum,71.0
